,epoch,loss,energy_mean,energy_std,GS,CI,HF,proposal_width,acceptance_rate,walltime,l2norm,l2norm_energy_grad,alpha,mu,max_update,module,module_name,pi,use_kfac,damping,adapt_damping,damping_adapt_interval,damping_adapt_decay,min_damping,max_damping,l2_reg,gamma,adapt_gamma,gamma_adapt_interval,gamma_adapt_decay,min_gamma,max_gamma,max_epsilon,epsilon,rho,step,precondition_method,quadratic_model,number_of_minres_it,effective_gradients,use_kl_clipping,norm_constraint,kl_max,log_rho,qmodel_change,loss_change
805,805,0.00012662752124015242,0.596817135810852,0.0003873162204399705,2.0,0.5990672369459673,0.8140145540237427,0.6305068135261536,0.509033203125,1.1630125619994942,0.0017595927929505706,0.24833500385284424,-0.35155677795410156,0.002615600824356079,0.0009372266940772533,Linear,Linear,1.0,True,1e-07,True,5,0.95,1e-07,1e+20,0,31.622776601683793,True,5,0.9746794344808963,0.0001,1e+20,0.9,0.9,0,806,VMC,VMC,50,False,False,0.01,1.0,8.344586372375488,-5.364418e-07,-0.002162218
806,806,-0.00018651808204595,0.5968493819236755,0.0003875797556247562,2.0,0.5990672369459673,0.8140145540237427,0.653618574142456,0.503173828125,0.7330098630009161,0.0027424809522926807,0.18575656414031982,-0.3561326563358307,-0.05326398089528084,0.0013732558581978083,Linear,Linear,1.0,True,1e-07,True,5,0.95,1e-07,1e+20,0,31.622776601683793,True,5,0.9746794344808963,0.0001,1e+20,0.9,0.9,0,807,VMC,VMC,50,False,False,0.01,1.0,8.344586372375488,-5.364418e-07,-0.002162218
807,807,0.0010178590891882777,0.5954647064208984,0.0006075457204133272,2.0,0.5990672369459673,0.8140145540237427,0.618607759475708,0.49072265625,0.7289565510000102,0.002818349516019225,0.2874391973018646,-0.3655886650085449,0.1693435162305832,0.001527632586658001,Linear,Linear,1.0,True,1e-07,True,5,0.95,1e-07,1e+20,0,31.622776601683793,True,5,0.9746794344808963,0.0001,1e+20,0.9,0.9,0,808,VMC,VMC,50,False,False,0.01,1.0,8.344586372375488,-5.364418e-07,-0.002162218
808,808,0.00010171339090447873,0.5963017344474792,0.0006094172713346779,2.0,0.5990672369459673,0.8140145540237427,0.6608293056488037,0.49365234375,0.7477971570006048,0.0021573195699602365,0.3067241609096527,-0.39251238107681274,0.17145521938800812,0.000740115181542933,Linear,Linear,1.0,True,1e-07,True,5,0.95,1e-07,1e+20,0,31.622776601683793,True,5,0.9746794344808963,0.0001,1e+20,0.9,0.9,0,809,VMC,VMC,50,False,False,0.01,1.0,8.344586372375488,-5.364418e-07,-0.002162218
809,809,0.0014665790367871523,0.5954654216766357,0.0008661847095936537,2.0,0.5990672369459673,0.8140145540237427,0.6425377726554871,0.51318359375,0.7394937239987485,0.002334302756935358,0.5374006628990173,-0.3312055170536041,0.022714490070939064,0.0007310800720006227,Linear,Linear,1.0,True,1e-07,True,5,0.95,1e-07,1e+20,0,31.622776601683793,True,5,0.9746794344808963,0.0001,1e+20,0.9,0.9,0,810,VMC,VMC,50,False,False,0.01,1.0,8.344586372375488,-5.364418e-07,-0.002162218
810,810,-0.0004276378604117781,0.5965067148208618,0.000567064736969769,2.0,0.5990672369459673,0.8140145540237427,0.6260946989059448,0.501953125,1.1474320970010012,0.0016003010096028447,0.5437917113304138,-0.3244844973087311,0.04543154686689377,0.0005124394665472209,Linear,Linear,1.0,True,1e-07,True,5,0.95,1e-07,1e+20,0,31.622776601683793,True,5,0.9746794344808963,0.0001,1e+20,0.9,0.9,0,811,VMC,VMC,50,False,False,0.01,1.0,6.694578647613525,-1.9669533e-06,-0.0015862584
811,811,0.001004224643111229,0.5960618257522583,0.0005452507175505161,2.0,0.5990672369459673,0.8140145540237427,0.6361697316169739,0.505615234375,0.7397376199987775,0.003065445926040411,0.1975429505109787,-0.36091348528862,0.06612257659435272,0.0010492359288036823,Linear,Linear,1.0,True,1e-07,True,5,0.95,1e-07,1e+20,0,31.622776601683793,True,5,0.9746794344808963,0.0001,1e+20,0.9,0.9,0,812,VMC,VMC,50,False,False,0.01,1.0,6.694578647613525,-1.9669533e-06,-0.0015862584
812,812,-0.0003987611271440983,0.5971188545227051,0.0003006404731422663,2.0,0.5990672369459673,0.8140145540237427,0.6248970031738281,0.49658203125,0.7632530629998655,0.002235199324786663,0.25609660148620605,-0.33835339546203613,0.10079780966043472,0.0008358721970580518,Linear,Linear,1.0,True,1e-07,True,5,0.95,1e-07,1e+20,0,31.622776601683793,True,5,0.9746794344808963,0.0001,1e+20,0.9,0.9,0,813,VMC,VMC,50,False,False,0.01,1.0,6.694578647613525,-1.9669533e-06,-0.0015862584
813,813,0.00018932964303530753,0.5966702699661255,0.0005081568961031735,2.0,0.5990672369459673,0.8140145540237427,0.6488820314407349,0.509033203125,0.7671954620018369,0.002716915449127555,0.1018734872341156,-0.35691338777542114,-0.011704332195222378,0.001541619305498898,Linear,Linear,1.0,True,1e-07,True,5,0.95,1e-07,1e+20,0,31.622776601683793,True,5,0.9746794344808963,0.0001,1e+20,0.9,0.9,0,814,VMC,VMC,50,False,False,0.01,1.0,6.694578647613525,-1.9669533e-06,-0.0015862584
814,814,0.0003345052828080952,0.5962612628936768,0.000813023594673723,2.0,0.5990672369459673,0.8140145540237427,0.6413320899009705,0.49658203125,0.7619023070001276,0.003932863473892212,0.2413819432258606,-0.3618822395801544,0.030477648600935936,0.0016442070482298732,Linear,Linear,1.0,True,1e-07,True,5,0.95,1e-07,1e+20,0,31.622776601683793,True,5,0.9746794344808963,0.0001,1e+20,0.9,0.9,0,815,VMC,VMC,50,False,False,0.01,1.0,6.694578647613525,-1.9669533e-06,-0.0015862584
815,815,0.0014437416102737188,0.5939469933509827,0.0019678787793964148,2.0,0.5990672369459673,0.8140145540237427,0.6330915093421936,0.475341796875,1.2018370850018982,0.003809843212366104,0.24709820747375488,-0.33214572072029114,-0.050129055976867676,0.0012926815543323755,Linear,Linear,1.0,True,1e-07,True,5,0.95,1e-07,1e+20,0,31.622776601683793,True,5,0.9746794344808963,0.0001,1e+20,0.9,0.9,0,816,VMC,VMC,50,False,False,0.01,1.0,6.329735279083252,-2.503395e-06,-0.0014123917
816,816,0.000318915001116693,0.5955275893211365,0.0007478525512851775,2.0,0.5990672369459673,0.8140145540237427,0.6499713659286499,0.52490234375,0.7405123099997581,0.0025886159855872393,0.26543888449668884,-0.33810093998908997,0.01807672716677189,0.0010820802999660373,Linear,Linear,1.0,True,1e-07,True,5,0.95,1e-07,1e+20,0,31.622776601683793,True,5,0.9746794344808963,0.0001,1e+20,0.9,0.9,0,817,VMC,VMC,50,False,False,0.01,1.0,6.329735279083252,-2.503395e-06,-0.0014123917
817,817,0.00010377366561442614,0.5958799719810486,0.0007641722913831472,2.0,0.5990672369459673,0.8140145540237427,0.6369522213935852,0.498779296875,0.7505329250016075,0.0028036744333803654,0.3924350142478943,-0.3780216872692108,0.10355286300182343,0.0016808498185127974,Linear,Linear,1.0,True,1e-07,True,5,0.95,1e-07,1e+20,0,31.622776601683793,True,5,0.9746794344808963,0.0001,1e+20,0.9,0.9,0,818,VMC,VMC,50,False,False,0.01,1.0,6.329735279083252,-2.503395e-06,-0.0014123917
818,818,0.0008686314104124904,0.5965372920036316,0.00040817048284225166,2.0,0.5990672369459673,0.8140145540237427,0.6362732648849487,0.495361328125,0.7514341759997478,0.0023029001895338297,0.49400147795677185,-0.35666424036026,0.04806795343756676,0.0008442220278084278,Linear,Linear,1.0,True,1e-07,True,5,0.95,1e-07,1e+20,0,31.622776601683793,True,5,0.9746794344808963,0.0001,1e+20,0.9,0.9,0,819,VMC,VMC,50,False,False,0.01,1.0,6.329735279083252,-2.503395e-06,-0.0014123917
819,819,0.0010057823965325952,0.5947210788726807,0.0012239761417731643,2.0,0.5990672369459673,0.8140145540237427,0.6346840858459473,0.50146484375,0.7881815850014391,0.004015299957245588,0.42632535099983215,-0.36320921778678894,0.053586360067129135,0.0022861729376018047,Linear,Linear,1.0,True,1e-07,True,5,0.95,1e-07,1e+20,0,31.622776601683793,True,5,0.9746794344808963,0.0001,1e+20,0.9,0.9,0,820,VMC,VMC,50,False,False,0.01,1.0,6.329735279083252,-2.503395e-06,-0.0014123917
820,820,0.00048546044854447246,0.5966678261756897,0.00035651365760713816,2.0,0.5990672369459673,0.8140145540237427,0.6477227807044983,0.500732421875,1.2288640459992166,0.002003882545977831,0.46381908655166626,-0.36506178975105286,0.10623982548713684,0.0006697421194985509,Linear,Linear,1.0,True,1e-07,True,5,0.95,1e-07,1e+20,0,31.622776601683793,True,5,0.9746794344808963,0.0001,1e+20,0.9,0.9,0,821,VMC,VMC,50,False,False,0.01,1.0,6.075593948364258,-2.1457672e-06,-0.0009326935
821,821,-0.000557323161046952,0.5969173908233643,0.0004366323119029403,2.0,0.5990672369459673,0.8140145540237427,0.639285683631897,0.489990234375,0.7500737099981052,0.0024793162010610104,0.17152580618858337,-0.31776413321495056,-0.00776039669290185,0.0008396167540922761,Linear,Linear,1.0,True,1e-07,True,5,0.95,1e-07,1e+20,0,31.622776601683793,True,5,0.9746794344808963,0.0001,1e+20,0.9,0.9,0,822,VMC,VMC,50,False,False,0.01,1.0,6.075593948364258,-2.1457672e-06,-0.0009326935
822,822,-8.256861474364996e-05,0.5966761708259583,0.0005039639072492719,2.0,0.5990672369459673,0.8140145540237427,0.6524430513381958,0.50390625,0.7406314529980591,0.0017685183556750417,0.152218297123909,-0.2993552088737488,-0.008022540248930454,0.0006674901815131307,Linear,Linear,1.0,True,1e-07,True,5,0.95,1e-07,1e+20,0,31.622776601683793,True,5,0.9746794344808963,0.0001,1e+20,0.9,0.9,0,823,VMC,VMC,50,False,False,0.01,1.0,6.075593948364258,-2.1457672e-06,-0.0009326935
823,823,0.0012231427244842052,0.5959885120391846,0.0005258806049823761,2.0,0.5990672369459673,0.8140145540237427,0.6605284214019775,0.522216796875,0.7645253059999959,0.0023628240451216698,0.29226627945899963,-0.3251667022705078,0.12178970128297806,0.0010897042229771614,Linear,Linear,1.0,True,1e-07,True,5,0.95,1e-07,1e+20,0,31.622776601683793,True,5,0.9746794344808963,0.0001,1e+20,0.9,0.9,0,824,VMC,VMC,50,False,False,0.01,1.0,6.075593948364258,-2.1457672e-06,-0.0009326935
824,824,-8.79340514075011e-05,0.5954282879829407,0.0008545417804270983,2.0,0.5990672369459673,0.8140145540237427,0.649391233921051,0.49853515625,0.7511884570012626,0.0027308580465614796,0.23196735978126526,-0.3342714309692383,0.02319624088704586,0.001421636901795864,Linear,Linear,1.0,True,1e-07,True,5,0.95,1e-07,1e+20,0,31.622776601683793,True,5,0.9746794344808963,0.0001,1e+20,0.9,0.9,0,825,VMC,VMC,50,False,False,0.01,1.0,6.075593948364258,-2.1457672e-06,-0.0009326935
825,825,0.0002861422544810921,0.5972709655761719,0.0004731176304630935,2.0,0.5990672369459673,0.8140145540237427,0.6312699317932129,0.50439453125,1.1368069580021256,0.0023400667123496532,0.17597366869449615,-0.3630489110946655,0.04250315576791763,0.000998360919766128,Linear,Linear,1.0,True,1e-07,True,5,0.95,1e-07,1e+20,0,31.622776601683793,True,5,0.9746794344808963,0.0001,1e+20,0.9,0.9,0,826,VMC,VMC,50,False,False,0.01,1.0,7.388219833374023,-8.940697e-07,-0.001437664
826,826,0.0012894487008452415,0.5956946611404419,0.0006208834820427,2.0,0.5990672369459673,0.8140145540237427,0.6412761211395264,0.507080078125,0.7307109879984637,0.002404122380539775,0.3011709451675415,-0.3316930830478668,0.03759130835533142,0.0008498206734657288,Linear,Linear,1.0,True,1e-07,True,5,0.95,1e-07,1e+20,0,31.622776601683793,True,5,0.9746794344808963,0.0001,1e+20,0.9,0.9,0,827,VMC,VMC,50,False,False,0.01,1.0,7.388219833374023,-8.940697e-07,-0.001437664
827,827,-0.00046390588977374136,0.5965525507926941,0.0004656559613067657,2.0,0.5990672369459673,0.8140145540237427,0.6548490524291992,0.501220703125,0.7309125409992703,0.0026250958908349276,0.28055500984191895,-0.3273155391216278,0.032879799604415894,0.0014753879513591528,Linear,Linear,1.0,True,1e-07,True,5,0.95,1e-07,1e+20,0,31.622776601683793,True,5,0.9746794344808963,0.0001,1e+20,0.9,0.9,0,828,VMC,VMC,50,False,False,0.01,1.0,7.388219833374023,-8.940697e-07,-0.001437664
828,828,0.00022116000764071941,0.5963087677955627,0.0005386875127442181,2.0,0.5990672369459673,0.8140145540237427,0.6422106027603149,0.508056640625,0.7332088010007283,0.0020941044203937054,0.32980287075042725,-0.3397964835166931,-0.0020167387556284666,0.0009735510684549809,Linear,Linear,1.0,True,1e-07,True,5,0.95,1e-07,1e+20,0,31.622776601683793,True,5,0.9746794344808963,0.0001,1e+20,0.9,0.9,0,829,VMC,VMC,50,False,False,0.01,1.0,7.388219833374023,-8.940697e-07,-0.001437664
829,829,0.0011183088645339012,0.5967587232589722,0.0003637122572399676,2.0,0.5990672369459673,0.8140145540237427,0.6515479683876038,0.499755859375,0.7325921459996607,0.0024432844948023558,0.4026162326335907,-0.3584361672401428,0.18344280123710632,0.0012872377410531044,Linear,Linear,1.0,True,1e-07,True,5,0.95,1e-07,1e+20,0,31.622776601683793,True,5,0.9746794344808963,0.0001,1e+20,0.9,0.9,0,830,VMC,VMC,50,False,False,0.01,1.0,7.388219833374023,-8.940697e-07,-0.001437664
830,830,0.00030236924067139626,0.5968992710113525,0.0003544494102243334,2.0,0.5990672369459673,0.8140145540237427,0.6429301500320435,0.506103515625,1.1543505619993084,0.0023333863355219364,0.2558559477329254,-0.3871920108795166,0.12151902168989182,0.0006425677565857768,Linear,Linear,1.0,True,1e-07,True,5,0.95,1e-07,1e+20,0,31.622776601683793,True,5,0.9746794344808963,0.0001,1e+20,0.9,0.9,0,831,VMC,VMC,50,False,False,0.01,1.0,7.023290634155273,-1.1324883e-06,-0.0012625456
831,831,0.0002904227003455162,0.5954151153564453,0.0007433783612214029,2.0,0.5990672369459673,0.8140145540237427,0.6380994319915771,0.500732421875,0.7337287689988443,0.0033423963468521833,0.3277481198310852,-0.37527963519096375,0.16808949410915375,0.0017116020899266005,Linear,Linear,1.0,True,1e-07,True,5,0.95,1e-07,1e+20,0,31.622776601683793,True,5,0.9746794344808963,0.0001,1e+20,0.9,0.9,0,832,VMC,VMC,50,False,False,0.01,1.0,7.023290634155273,-1.1324883e-06,-0.0012625456
832,832,-2.3510136088589206e-05,0.5970972776412964,0.0004221117706038058,2.0,0.5990672369459673,0.8140145540237427,0.6487112641334534,0.497802734375,0.7304405649992987,0.002385368337854743,0.4457659423351288,-0.33683323860168457,0.029795393347740173,0.0010837409645318985,Linear,Linear,1.0,True,1e-07,True,5,0.95,1e-07,1e+20,0,31.622776601683793,True,5,0.9746794344808963,0.0001,1e+20,0.9,0.9,0,833,VMC,VMC,50,False,False,0.01,1.0,7.023290634155273,-1.1324883e-06,-0.0012625456
833,833,0.002191550564020872,0.5946199893951416,0.0009119727183133364,2.0,0.5990672369459673,0.8140145540237427,0.6309734582901001,0.4970703125,0.7317950040014694,0.005254808347672224,0.6361364126205444,-0.3183480501174927,-0.017679501324892044,0.003118839580565691,Linear,Linear,1.0,True,1e-07,True,5,0.95,1e-07,1e+20,0,31.622776601683793,True,5,0.9746794344808963,0.0001,1e+20,0.9,0.9,0,834,VMC,VMC,50,False,False,0.01,1.0,7.023290634155273,-1.1324883e-06,-0.0012625456
834,834,-0.0006134557770565152,0.5965241193771362,0.0004916646867059171,2.0,0.5990672369459673,0.8140145540237427,0.6341539621353149,0.496826171875,0.729970112999581,0.0016681456472724676,0.2974662482738495,-0.31720006465911865,0.029243184253573418,0.0008108955807983875,Linear,Linear,1.0,True,1e-07,True,5,0.95,1e-07,1e+20,0,31.622776601683793,True,5,0.9746794344808963,0.0001,1e+20,0.9,0.9,0,835,VMC,VMC,50,False,False,0.01,1.0,7.023290634155273,-1.1324883e-06,-0.0012625456
835,835,4.5331064029596746e-05,0.5967893004417419,0.0003775809600483626,2.0,0.5990672369459673,0.8140145540237427,0.6362073421478271,0.493896484375,1.1340083579998463,0.0014307709643617272,0.23961715400218964,-0.3421073257923126,-0.0024699284695088863,0.0003572333080228418,Linear,Linear,1.0,True,1e-07,True,5,0.95,1e-07,1e+20,0,31.622776601683793,True,5,0.9746794344808963,0.0001,1e+20,0.9,0.9,0,836,VMC,VMC,50,False,False,0.01,1.0,7.118899345397949,-8.940697e-07,-0.001104176
836,836,0.0002489429898560047,0.5958995819091797,0.0007110538426786661,2.0,0.5990672369459673,0.8140145540237427,0.6543847322463989,0.5009765625,0.7279389539980912,0.0018877512775361538,0.061087336391210556,-0.35918545722961426,0.0425114668905735,0.0005417543579824269,Linear,Linear,1.0,True,1e-07,True,5,0.95,1e-07,1e+20,0,31.622776601683793,True,5,0.9746794344808963,0.0001,1e+20,0.9,0.9,0,837,VMC,VMC,50,False,False,0.01,1.0,7.118899345397949,-8.940697e-07,-0.001104176
837,837,0.00033310858998447657,0.5965864658355713,0.0004625387955456972,2.0,0.5990672369459673,0.8140145540237427,0.6335590481758118,0.502685546875,0.7313806349993683,0.002543951850384474,0.5215682983398438,-0.3373819887638092,0.05510103702545166,0.0010812697000801563,Linear,Linear,1.0,True,1e-07,True,5,0.95,1e-07,1e+20,0,31.622776601683793,True,5,0.9746794344808963,0.0001,1e+20,0.9,0.9,0,838,VMC,VMC,50,False,False,0.01,1.0,7.118899345397949,-8.940697e-07,-0.001104176
838,838,0.0005676483851857483,0.5956970453262329,0.0007951321895234287,2.0,0.5990672369459673,0.8140145540237427,0.6525292992591858,0.5,0.7289954519983439,0.0035076099447906017,0.15198877453804016,-0.3721834719181061,0.10860227793455124,0.0015164853539317846,Linear,Linear,1.0,True,1e-07,True,5,0.95,1e-07,1e+20,0,31.622776601683793,True,5,0.9746794344808963,0.0001,1e+20,0.9,0.9,0,839,VMC,VMC,50,False,False,0.01,1.0,7.118899345397949,-8.940697e-07,-0.001104176
839,839,-0.00010317665874026716,0.5962774753570557,0.0009103617630898952,2.0,0.5990672369459673,0.8140145540237427,0.6364108324050903,0.507568359375,0.726631149998866,0.002584293484687805,0.154490664601326,-0.3556719124317169,0.11766396462917328,0.0008431694004684687,Linear,Linear,1.0,True,1e-07,True,5,0.95,1e-07,1e+20,0,31.622776601683793,True,5,0.9746794344808963,0.0001,1e+20,0.9,0.9,0,840,VMC,VMC,50,False,False,0.01,1.0,7.118899345397949,-8.940697e-07,-0.001104176
840,840,0.0007368060760200024,0.5963823795318604,0.0006119757890701294,2.0,0.5990672369459673,0.8140145540237427,0.6460466980934143,0.49951171875,1.1289687280004728,0.001725063077174127,0.18747110664844513,-0.3681546151638031,0.09818051010370255,0.0005425248527899384,Linear,Linear,1.0,True,1e-07,True,5,0.95,1e-07,1e+20,0,31.622776601683793,True,5,0.9746794344808963,0.0001,1e+20,0.9,0.9,0,841,VMC,VMC,50,False,False,0.01,1.0,7.9194207191467285,-9.536743e-07,-0.0026615262
841,841,0.0010118269128724933,0.5959348082542419,0.0005323041696101427,2.0,0.5990672369459673,0.8140145540237427,0.6418124437332153,0.505126953125,0.7281366889983474,0.0017495520878583193,0.43824464082717896,-0.3349546790122986,-0.03623577952384949,0.0004839017638005316,Linear,Linear,1.0,True,1e-07,True,5,0.95,1e-07,1e+20,0,31.622776601683793,True,5,0.9746794344808963,0.0001,1e+20,0.9,0.9,0,842,VMC,VMC,50,False,False,0.01,1.0,7.9194207191467285,-9.536743e-07,-0.0026615262
842,842,0.0006912905955687165,0.5953677892684937,0.0009749740129336715,2.0,0.5990672369459673,0.8140145540237427,0.6485639810562134,0.501953125,0.7291262979997555,0.004369518719613552,0.13991856575012207,-0.3734728991985321,-0.03580102697014809,0.003042173571884632,Linear,Linear,1.0,True,1e-07,True,5,0.95,1e-07,1e+20,0,31.622776601683793,True,5,0.9746794344808963,0.0001,1e+20,0.9,0.9,0,843,VMC,VMC,50,False,False,0.01,1.0,7.9194207191467285,-9.536743e-07,-0.0026615262
843,843,-0.00044970554881729186,0.5965585112571716,0.0004613747587427497,2.0,0.5990672369459673,0.8140145540237427,0.6415095329284668,0.494384765625,0.7574872849982057,0.004198011476546526,0.15888921916484833,-0.30193188786506653,-0.10675814002752304,0.0025151243899017572,Linear,Linear,1.0,True,1e-07,True,5,0.95,1e-07,1e+20,0,31.622776601683793,True,5,0.9746794344808963,0.0001,1e+20,0.9,0.9,0,844,VMC,VMC,50,False,False,0.01,1.0,7.9194207191467285,-9.536743e-07,-0.0026615262
844,844,0.0014574287924915552,0.5956594347953796,0.000710716936737299,2.0,0.5990672369459673,0.8140145540237427,0.6572436690330505,0.501220703125,0.7316723800031468,0.0022389020305126905,0.20475159585475922,-0.3253285884857178,0.07080303132534027,0.000995662179775536,Linear,Linear,1.0,True,1e-07,True,5,0.95,1e-07,1e+20,0,31.622776601683793,True,5,0.9746794344808963,0.0001,1e+20,0.9,0.9,0,845,VMC,VMC,50,False,False,0.01,1.0,7.9194207191467285,-9.536743e-07,-0.0026615262
845,845,-0.0007110569858923554,0.594719648361206,0.001688472111709416,2.0,0.5990672369459673,0.8140145540237427,0.6323999166488647,0.492431640625,1.1327561329999298,0.0021770161110907793,0.5965222120285034,-0.3355156183242798,0.15962547063827515,0.000935831805691123,Linear,Linear,1.0,True,1e-07,True,5,0.95,1e-07,1e+20,0,31.622776601683793,True,5,0.9746794344808963,0.0001,1e+20,0.9,0.9,0,846,VMC,VMC,50,False,False,0.01,1.0,6.373668193817139,-2.5629997e-06,-0.0014945269
846,846,0.0008387244306504726,0.5968503355979919,0.0003359043039381504,2.0,0.5990672369459673,0.8140145540237427,0.6404091715812683,0.49951171875,0.7275019869994139,0.0020828815177083015,0.22417095303535461,-0.36314454674720764,0.0743882805109024,0.000733108667191118,Linear,Linear,1.0,True,1e-07,True,5,0.95,1e-07,1e+20,0,31.622776601683793,True,5,0.9746794344808963,0.0001,1e+20,0.9,0.9,0,847,VMC,VMC,50,False,False,0.01,1.0,6.373668193817139,-2.5629997e-06,-0.0014945269
